"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","time","ramp_rate","ctmax","warming_tol"
2023-11-27,8,2023-11-28,1,67,1,2,"skistodiaptomus_oregonensis",1,1,0.9,NA,85.7333333333333,0.197377622377615,33.4583333333333,25.4583333333333
2023-11-27,8,2023-11-28,1,67,1,2,"skistodiaptomus_oregonensis",2,3,0.903,NA,76.95,0.211538461538452,31.7222222222222,23.7222222222222
2023-11-27,8,2023-11-28,1,67,1,2,"leptodiaptomus_minutus",3,9,0.645,4,49.5,0.237762237762229,25.6041666666667,17.6041666666667
2023-11-27,8,2023-11-28,1,67,1,2,"skistodiaptomus_oregonensis",4,4,0.887,NA,73.1666666666667,0.210489510489497,30.9208333333333,22.9208333333333
2023-11-27,8,2023-11-28,1,67,1,2,"skistodiaptomus_oregonensis",5,10,0.979,NA,29.2666666666667,0.257342657342651,20.5694444444444,12.5694444444444
2023-11-27,8,2023-11-28,1,67,1,2,"epischura_lacustris_male",6,7,0.974,NA,64.5833333333333,0.226748251748249,29.0671296296296,21.0671296296296
2023-11-27,8,2023-11-28,1,67,1,2,"epischura_lacustris",7,8,1.097,NA,57.5333333333333,0.230769230769231,27.4768518518519,19.4768518518519
2023-11-27,8,2023-11-28,1,67,1,2,"leptodiaptomus_sicilis",8,5,0.972,5,67.4166666666667,0.213461538461528,29.6875,21.6875
2023-11-27,8,2023-11-28,1,67,1,2,"leptodiaptomus_sicilis",9,6,0.985,3,66.3,0.216083916083908,29.4345238095238,21.4345238095238
2023-11-27,8,2023-11-28,1,67,1,2,"skistodiaptomus_oregonensis",10,2,0.849,NA,81.3666666666667,0.190909090909085,32.6041666666667,24.6041666666667
