"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","time","ramp_rate","ctmax","warming_tol"
2024-03-20,4,2024-03-20,0,112,1,1,"leptodiaptomus_sicilis",1,6,0.768,7,49.45,0.297902097902089,28.2142857142857,24.2142857142857
2024-03-20,4,2024-03-20,0,112,1,1,"leptodiaptomus_sicilis",2,8,0.782,8,48.45,0.30367132867132,27.8865740740741,23.8865740740741
2024-03-20,4,2024-03-20,0,112,1,1,"leptodiaptomus_minutus",3,2,0.681,6,52.4833333333333,0.289860139860132,29.1597222222222,25.1597222222222
2024-03-20,4,2024-03-20,0,112,1,1,"epischura_lacustris_juvenile",4,10,0.792,NA,29.8833333333333,0.34090909090908,21.9356060606061,17.9356060606061
2024-03-20,4,2024-03-20,0,112,1,1,"leptodiaptomus_sicilis",5,5,0.808,10,49.9333333333333,0.297902097902089,28.3715277777778,24.3715277777778
2024-03-20,4,2024-03-20,0,112,1,1,"epischura_lacustris_juvenile",6,9,0.738,NA,30.2166666666667,0.333391608391599,22.0795454545455,18.0795454545455
2024-03-20,4,2024-03-20,0,112,1,1,"leptodiaptomus_sicilis",7,4,0.755,6,50.2833333333333,0.298426573426565,28.4895833333333,24.4895833333333
2024-03-20,4,2024-03-20,0,112,1,1,"leptodiaptomus_sicilis",8,3,0.78,NA,51.8,0.298076923076914,28.9513888888889,24.9513888888889
2024-03-20,4,2024-03-20,0,112,1,1,"leptodiaptomus_sicilis",9,7,0.952,NA,49.1,0.297902097902089,28.0963541666667,24.0963541666667
2024-03-20,4,2024-03-20,0,112,1,1,"leptodiaptomus_minutus",10,1,0.616,NA,54.6833333333333,0.278146853146845,29.8125,25.8125
