"collection_date","collection_temp","exp_date","days_in_lab","run","experiment","replicate","species","tube","rank","size","fecundity","time","ramp_rate","ctmax","warming_tol"
2023-11-22,8.5,2023-11-23,1,62,1,1,"leptodiaptomus_sicilis_male",1,8,0.901,NA,54.6833333333333,0.203671328671321,27.5740740740741,19.0740740740741
2023-11-22,8.5,2023-11-23,1,62,1,1,"leptodiaptomus_minutus",2,4,0.658,NA,66.1166666666667,0.208216783216778,30.0625,21.5625
2023-11-22,8.5,2023-11-23,1,62,1,1,"leptodiaptomus_sicilis",3,10,0.928,NA,47.8,0.23653846153845,26.0359848484848,17.5359848484848
2023-11-22,8.5,2023-11-23,1,62,1,1,"leptodiaptomus_sicilis_male",4,6,0.929,NA,63.0666666666667,0.21800699300699,29.4244791666667,20.9244791666667
2023-11-22,8.5,2023-11-23,1,62,1,1,"leptodiaptomus_minutus",5,3,0.67,3,66.45,0.208216783216778,30.1527777777778,21.6527777777778
2023-11-22,8.5,2023-11-23,1,62,1,1,"leptodiaptomus_sicilis",6,2,0.972,NA,69.1,0.210139860139849,30.71875,22.21875
2023-11-22,8.5,2023-11-23,1,62,1,1,"leptodiaptomus_sicilis_male",7,7,0.911,NA,58.2,0.223601398601396,28.3515625,19.8515625
2023-11-22,8.5,2023-11-23,1,62,1,1,"leptodiaptomus_sicilis",8,1,0.91,NA,71.1666666666667,0.201398601398591,31.125,22.625
2023-11-22,8.5,2023-11-23,1,62,1,1,"leptodiaptomus_sicilis",9,5,0.989,NA,65.9166666666667,0.210314685314682,30.0173611111111,21.5173611111111
2023-11-22,8.5,2023-11-23,1,62,1,1,"epischura_lacustris",10,9,1.104,NA,52.2166666666667,0.221678321678312,27.01875,18.51875
